id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price
6762821856,42551,3,2.5,1950,5689,2,0,0,3,7,1950,0,2009,0,122008,52.7458,-114.063,2190,5653,2,66,425000
6762822219,42551,4,2.5,2530,5048,2,0,0,3,8,2530,0,2014,0,122024,52.5859,-114.253,2530,4359,2,58,417838
6762822605,42551,4,1,1580,8475,1.5,0,2,4,7,1580,0,1928,0,122063,52.7404,-114.444,1700,5650,2,76,406000
6762822736,42551,2,1,800,2280,1,0,0,5,6,800,0,1946,0,122026,52.8888,-114.552,1310,4200,3,61,402500
6762822775,42551,3,2,1240,11172,1,0,0,3,7,1000,240,1984,0,122019,52.8664,-114.227,1330,14102,3,52,401000
6762822978,42551,4,2.5,2701,4500,2,0,0,3,9,2701,0,2014,0,122023,52.4886,-114.384,2570,4800,1,63,399895
6762823220,42551,5,2.25,3740,32481,1.5,0,0,3,8,2240,1500,1958,0,122043,52.6265,-114.504,2040,11398,1,56,392000
6762823584,42551,3,1.75,1040,9000,1,0,0,4,7,1040,0,1967,0,122012,52.7553,-114.233,1750,10878,1,73,382500
6762823844,42551,3,1.75,2530,35150,1,0,0,4,7,1800,730,1977,0,122035,52.6213,-114.311,2460,36386,3,66,375000
6762824062,42551,2,1,860,6050,1,0,0,3,7,860,0,1952,0,122009,52.7997,-114.59,1130,6050,2,77,370000
6762824584,42551,3,3.5,2080,5100,2,0,0,3,8,2080,0,2004,0,122024,52.58,-114.195,2080,5100,2,50,357500
6762825037,42551,3,2,1270,3600,1,0,0,3,7,1270,0,1963,0,122044,52.8399,-114.487,1660,3600,1,59,349500
6762825150,42551,2,1,1080,7775,1,0,0,3,6,1080,0,1955,0,122016,52.7747,-114.584,1730,7350,1,61,345000
6762825505,42551,3,2.25,1460,941,3,0,0,3,8,1460,0,2006,0,122038,52.9445,-114.546,1490,1399,1,61,337000
6762825706,42551,2,2.5,1050,1029,2,0,0,3,8,950,100,2007,0,122044,52.8318,-114.489,1350,3600,1,79,332888
6762825769,42551,3,2.5,1680,11312,1,0,0,3,7,1080,600,1959,0,122052,52.7351,-114.534,1390,10700,3,74,330000
6762825923,42551,4,1.75,2550,8976,1,0,0,5,7,1300,1250,1978,0,122046,52.6586,-114.369,2220,9477,1,59,328950
6762826229,42551,4,2.5,1830,9601,2,0,0,3,7,1830,0,2003,0,122024,52.5841,-114.205,1830,5892,2,77,321000
6762826584,42551,3,2,2050,13303,1,0,0,3,8,2050,0,1993,0,122040,52.4981,-114.5,2180,11590,3,67,314500
6762826841,42551,3,1,1150,6000,1.5,0,0,3,7,1150,0,1927,0,122025,52.7263,-113.977,1210,7700,1,78,307000
6762827087,42551,3,2.25,1660,5128,2,0,0,3,7,1660,0,2001,0,122055,52.9662,-114.157,1680,4652,2,65,300000
6762827088,42551,3,2.75,2090,9620,1,0,0,3,8,1340,750,1987,0,122018,52.5041,-114.527,2150,9660,2,74,300000
6762827089,42551,4,2.5,2303,3826,2,0,0,3,8,2303,0,2006,0,122023,52.5558,-114.355,2516,4500,2,53,300000
6762827937,42551,3,1,1090,10710,1,0,0,4,7,1090,0,1962,0,122053,52.73,-114.359,1090,10440,3,72,280000
6762828143,42551,1,0.75,370,1801,1,0,0,5,5,370,0,1923,0,122007,52.9078,-114.579,1340,5000,2,61,276000
6762828282,42551,4,2.5,1970,6600,2,0,0,3,7,1970,0,1987,0,122065,52.5791,-114.358,1970,7682,1,63,274900
6762828806,42551,2,1,770,7906,1,0,0,4,6,770,0,1948,0,122014,52.996,-114.51,990,7906,3,53,260000
6762828807,42551,3,2.25,1920,9680,1,0,0,4,7,1300,620,1961,0,122067,52.642,-114.385,1500,9516,3,76,260000
6762829466,42551,3,2,1190,4072,1.5,0,0,5,6,1190,0,1907,0,122051,52.7576,-114.464,1680,5850,3,66,245000
6762829606,42551,3,2,1770,7000,1,0,0,3,7,1770,0,1986,0,122039,52.5621,-114.451,1510,10462,1,79,241000
6762830320,42551,3,1.5,1620,9310,1,0,0,4,7,1620,0,1967,0,122035,52.5965,-114.297,1610,10640,1,63,219950
6762830374,42551,3,1.75,1400,9546,1,0,0,4,7,1400,0,1984,0,122040,52.5479,-114.521,1660,8550,3,54,217500
6762830688,42551,3,1.75,1170,8239,1,0,0,3,7,1170,0,1981,0,122035,52.5979,-114.278,1180,7866,2,80,205000
6762830757,42551,1,1,590,833,1,0,0,4,7,590,0,1926,0,122044,52.8382,-114.489,780,1617,2,72,202000
6762831223,42551,2,1,900,13531,1,0,0,3,6,900,0,1979,0,122039,52.4916,-114.441,1767,8308,2,75,174000
6762831295,42551,3,1,1200,8514,1,0,0,3,7,1200,0,1959,0,122068,52.4343,-114.198,1210,8985,1,53,165050
6762831586,42551,2,1,820,4320,1,0,0,3,5,820,0,1937,0,122034,52.744,-114.549,780,7424,1,62,102500
6762810047,42552,5,6.25,8020,21738,2,0,0,3,11,8020,0,2001,0,122027,52.7975,-114.379,4160,18969,3,63,3300000
6762810163,42552,4,2.5,4080,18362,2,0,2,4,11,4080,0,1983,0,122048,52.8644,-114.404,4080,19991,2,54,2290000
6762810165,42552,4,3.25,4040,18916,1,0,0,4,9,4040,0,1954,0,122071,52.8455,-114.428,3000,18831,3,63,2270000
6762810198,42552,3,3.5,4660,5500,2,0,4,5,10,3040,1620,1909,0,122013,52.8765,-114.509,2980,5500,3,73,2150000
6762810631,42552,2,2.5,3180,9400,2,0,4,5,10,2610,570,1985,0,122027,52.7917,-114.348,3760,9450,1,60,1410000
6762810801,42552,4,1.75,2610,21600,1,0,0,4,8,2610,0,1966,0,122048,52.8545,-114.417,2920,20330,3,50,1300000
6762811273,42552,3,2.5,3280,8400,1,0,0,3,10,1680,1600,1970,0,122006,52.9248,-114.476,1550,6300,2,80,1080000
6762811346,42552,4,3.5,3390,3979,2,0,0,3,9,2610,780,2014,0,122032,52.8782,-114.598,3350,4165,1,68,1050000
6762811393,42552,4,1.75,1440,13296,1,0,0,4,8,1440,0,1967,0,122048,52.864,-114.394,3520,10802,3,65,1040000
6762811571,42552,6,4.5,3830,4800,3,0,0,3,9,3050,780,1919,2004,122003,52.8704,-114.551,1990,4800,3,53,989000
6762811974,42552,3,4.5,3850,62726,2,0,0,3,10,3120,730,2013,0,122045,52.9035,-114.248,2630,46609,2,76,915000
6762812126,42552,4,2.25,1950,5950,1,0,0,3,8,1330,620,1947,0,122061,52.869,-114.537,2600,5593,2,77,895000
6762812378,42552,4,1.75,1880,3720,1.5,0,0,4,7,1880,0,1924,0,122061,52.8731,-114.546,2090,4095,1,52,860000
6762812448,42552,5,3.25,3760,9792,2,0,0,3,9,2550,1210,1984,0,122027,52.7954,-114.305,2960,16500,1,73,851000
6762812858,42552,3,3,2470,7410,2,0,0,5,8,1860,610,1977,0,122007,52.9237,-114.582,2390,7800,3,57,811000
6762813070,42552,4,2.5,2890,7798,2,0,0,3,9,2890,0,2005,0,122027,52.7756,-114.319,3300,30950,1,75,795000
6762813198,42552,2,1.5,1570,175421,1.5,0,2,4,7,1320,250,1906,0,122003,52.8666,-114.553,2140,3600,2,69,782000
6762813841,42552,2,1,1500,4000,1,0,0,3,8,1100,400,1933,0,122061,52.8709,-114.543,1980,4000,1,50,736000
6762813897,42552,3,3.75,2670,6517,2.5,0,4,4,8,2020,650,1977,0,122064,52.8002,-114.57,2010,6073,3,54,732000
6762814050,42552,4,2.25,2430,4748,1.5,0,0,3,8,1630,800,1928,0,122009,52.8204,-114.579,2430,4748,1,65,723000
6762814076,42552,4,3,3550,12327,1.5,0,0,4,10,2180,1370,1990,0,122017,52.9833,-114.395,3170,12937,1,77,720000
6762814357,42552,3,2.5,2490,23891,2,0,0,3,9,2490,0,1993,0,122045,52.9016,-114.219,2900,34705,1,63,700000
6762814549,42552,3,1.5,1760,4000,2,0,0,3,8,1760,0,1922,0,122013,52.8701,-114.51,1760,4000,2,64,690000
6762814804,42552,5,2.25,2900,10300,1,0,0,3,8,1450,1450,1985,0,122027,52.7761,-114.341,2310,10300,1,57,675000
6762815044,42552,5,2.5,2950,5500,1.5,0,0,5,7,1720,1230,1918,0,122054,52.8085,-114.483,2200,5000,2,67,660500
6762815107,42552,4,2,2090,10800,1,0,0,4,7,2090,0,1951,0,122057,52.8059,-114.413,2090,10800,1,69,659000
6762815396,42552,3,1.75,2270,11472,1,0,0,4,7,1370,900,1956,0,122050,52.9357,-114.564,2270,8340,1,54,645000
6762815661,42552,4,2.5,2190,9880,1,0,0,4,8,1410,780,1979,0,122010,52.9226,-114.376,2190,9198,2,62,630000
6762815762,42552,3,3,1820,1641,3,0,0,3,8,1540,280,2006,0,122003,52.8782,-114.548,1720,1501,2,70,625000
6762816189,42552,3,2.25,2080,12134,1,0,0,4,8,1530,550,1973,0,122005,52.8615,-114.292,2320,12400,1,52,605000
6762816190,42552,4,2.25,2940,48788,1,0,0,5,7,1520,1420,1961,0,122058,52.9722,-114.435,2470,14900,2,66,605000
6762816299,42552,5,2,2190,9072,1,0,0,5,7,1110,1080,1965,0,122005,52.8996,-114.339,1660,8327,3,51,600000
6762816389,42552,4,3.5,2500,3080,2,0,0,3,8,1810,690,2008,0,122005,52.9049,-114.33,2060,3295,1,50,599950
6762816793,42552,3,2.25,1900,3960,1.5,0,0,3,8,1200,700,1905,0,122044,52.8422,-114.488,1310,3960,1,79,580000
6762816933,42552,3,1.75,2680,8625,1,0,0,5,8,1590,1090,1974,0,122012,52.7616,-114.246,2620,14275,3,66,575000
6762816934,42552,4,2,1660,4800,1.5,0,0,3,7,1660,0,1922,0,122028,52.8856,-114.535,1660,4800,2,61,575000
6762817159,42552,3,2.5,2280,2502,2,0,0,3,8,1880,400,2006,0,122012,52.7664,-114.263,2280,2812,1,78,567500
6762817547,42552,3,2.5,1840,9900,1,0,0,3,9,1840,0,1978,0,122030,52.8431,-114.341,2730,9900,3,56,552000
6762817594,42552,4,2.75,2160,5005,1,0,0,3,7,1430,730,1987,0,122006,52.9271,-114.492,1770,5326,2,52,550000
6762817831,42552,3,2,1340,7200,1.5,0,0,4,7,1340,0,1923,0,122051,52.7901,-114.455,1630,5760,2,55,545000
6762817954,42552,3,2.25,1320,1800,2,0,0,3,7,1320,0,1994,0,122044,52.8381,-114.479,2010,4500,2,68,540000
6762818126,42552,3,1.75,2330,12141,1,0,0,3,7,1390,940,1983,0,122021,52.9907,-114.336,1850,12141,2,67,535000
6762818427,42552,2,1.75,1530,3503,1,0,1,4,7,830,700,1916,0,122003,52.8668,-114.561,1280,1531,3,69,525000
6762818598,42552,3,1.75,1490,1210,2,0,0,3,10,1090,400,2008,0,122032,52.8888,-114.593,1460,1206,1,60,520000
6762818658,42552,5,2.25,2570,13054,1,0,1,3,8,1470,1100,1950,1992,122031,52.6787,-114.542,2570,19807,1,55,519000
6762818828,42552,3,1.75,1540,3000,1,0,2,3,7,770,770,1920,0,122007,52.9069,-114.55,1420,4200,2,55,512031
6762819331,42552,2,1,900,9260,1,0,0,3,7,900,0,1946,0,122026,52.8995,-114.55,1230,6913,2,53,496000
6762819569,42552,3,3,3700,10375,2,0,0,3,9,3700,0,1982,0,122070,52.6586,-114.481,2130,9132,2,58,489000
6762819702,42552,4,2.5,1540,1870,2,0,0,3,8,1540,0,2014,0,122011,52.7824,-114.189,1540,1619,2,60,484998
6762819750,42552,3,2.25,1550,5511,2,0,0,3,8,1550,0,1987,0,122010,52.9246,-114.375,1620,5511,2,78,481015
6762819775,42552,3,2,1470,10052,1,0,0,4,8,1470,0,1956,0,122022,52.956,-114.506,1480,9780,3,63,480000
6762819776,42552,5,2.5,2160,7737,2,0,0,3,7,2160,0,1998,0,122008,52.7681,-114.062,2460,7737,1,67,480000
6762819945,42552,4,2.5,2040,7260,2,0,0,4,7,2040,0,1963,0,122038,52.9699,-114.522,2040,7360,1,62,475000
6762819946,42552,4,2.5,1850,5444,2,0,0,5,7,1850,0,1981,0,122033,52.9527,-114.35,1540,5000,2,54,475000
6762819947,42552,4,2,2100,13468,1,0,0,5,7,1050,1050,1962,0,122022,52.9439,-114.482,1470,8675,2,79,475000
6762819948,42552,4,2.75,2620,6178,2,0,0,3,8,2620,0,2013,0,122025,52.7123,-113.961,2790,6538,3,50,475000
6762820701,42552,3,2,1660,15050,1,0,0,3,7,1260,400,1983,0,122033,52.9503,-114.384,1660,7320,1,58,453000
6762821466,42552,3,2.5,1900,7984,2,0,0,3,8,1900,0,1993,0,122017,52.9733,-114.384,2650,9352,1,62,435000
6762822291,42552,3,1,1520,9030,1,0,0,3,7,1520,0,1956,0,122030,52.817,-114.324,1470,8712,2,71,415000
6762822440,42552,4,2,2370,76665,2,0,0,4,8,2370,0,1978,0,122039,52.5131,-114.469,2110,19334,1,50,411000
6762823179,42552,4,2.5,3002,6042,2,0,0,3,8,3002,0,2004,0,122042,52.6531,-114.376,2566,6390,2,68,394500
6762823376,42552,4,1.75,2400,7700,1.5,0,0,4,7,1500,900,1927,0,122038,52.9425,-114.522,1530,7700,1,75,389000
6762824649,42552,3,1.75,1730,7416,1.5,0,0,3,7,1730,0,1954,0,122038,52.99,-114.539,1390,6490,1,56,355000
6762825151,42552,5,2.5,2450,6994,2,0,0,3,8,2450,0,2002,0,122065,52.5872,-114.382,1940,6035,3,50,345000
6762825320,42552,4,2.5,1954,4805,2,0,0,3,8,1954,0,2005,0,122042,52.6597,-114.38,1714,3259,1,50,340000
6762825422,42552,3,2.5,2390,34041,1,0,0,3,8,1840,550,1984,0,122035,52.5846,-114.271,2460,35686,1,77,339950
6762825663,42552,2,1.5,830,1858,2,0,0,3,7,830,0,2005,0,122054,52.8128,-114.504,1480,3030,3,62,334500
6762825770,42552,4,2.5,2105,6093,2,0,0,3,8,2105,0,2003,0,122035,52.5831,-114.337,1930,8022,1,60,330000
6762825874,42552,4,2.5,2120,4558,2,0,0,3,7,2120,0,2002,0,122024,52.6095,-114.212,2370,5506,3,59,329950
6762826692,42552,2,1,700,3000,1,0,0,4,6,700,0,1918,0,122028,52.9146,-114.536,1560,4500,1,52,310000
6762826787,42552,3,2.5,2242,4500,2,0,0,3,8,2242,0,2014,0,122023,52.4883,-114.388,2009,4500,1,57,309780
6762826899,42552,2,1,2160,12960,1,0,0,3,7,1360,800,1968,0,122056,52.7002,-114.451,2070,12960,1,58,305000
6762826900,42552,3,1,1580,7424,1,0,0,3,7,1010,570,1962,0,122046,52.6907,-114.361,1710,7772,3,77,305000
6762827090,42552,2,1,1010,169448,1,0,0,3,6,1010,0,1947,0,122014,52.9761,-114.512,1220,11240,1,50,300000
6762828160,42552,3,2.25,1520,7199,2,0,0,4,7,1520,0,1992,0,122024,52.5792,-114.224,1410,6751,2,59,275250
6762828288,42552,3,2.25,1450,4050,2,0,0,3,7,1450,0,2010,0,122024,52.597,-114.209,1660,3800,3,57,274500
6762828605,42552,2,1.5,800,2119,2,0,0,3,7,800,0,2008,0,122034,52.784,-114.552,1020,4800,2,79,265050
6762828619,42552,4,3,1940,8170,1,0,0,4,7,1940,0,1948,0,122014,52.9681,-114.492,1310,8169,1,67,265000
6762828758,42552,5,1,1870,7800,1,0,0,3,7,1580,290,1962,0,122056,52.7427,-114.511,1740,7808,2,71,262000
6762828808,42552,4,2,1620,7992,2,0,0,4,7,1620,0,1975,0,122067,52.625,-114.366,1710,7500,3,55,260000
6762828987,42552,4,2.5,2050,5787,2,0,0,3,7,2050,0,2002,0,122043,52.5827,-114.505,2030,6615,2,55,256000
6762829016,42552,4,2,2430,8960,1,0,0,3,7,1430,1000,1960,0,122063,52.7279,-114.422,2430,8960,3,66,255000
6762829017,42552,4,2.25,1680,3179,2,0,0,3,8,1680,0,2002,0,122023,52.5558,-114.376,1678,3590,2,51,255000
6762829125,42552,2,1,1310,7128,1,0,0,4,7,940,370,1980,0,122067,52.6258,-114.379,1400,7161,3,64,253000
6762829212,42552,3,2.25,1920,7738,1,0,0,3,8,1520,400,1965,0,122060,52.6862,-114.52,2170,8452,2,56,250000
6762829213,42552,3,1.75,1200,24805,1,0,0,3,6,1200,0,1984,0,122067,52.6536,-114.385,2150,4339,3,71,250000
6762830223,42552,3,2,1110,7231,1,0,0,4,7,1110,0,1991,0,122067,52.6336,-114.381,1550,7245,2,54,223000
6762831058,42552,5,1,1590,6700,1.5,0,0,3,6,1090,500,1942,0,122052,52.7375,-114.54,1370,8040,3,63,185000
6762831193,42552,4,2.5,1780,5000,2,0,0,3,7,1780,0,1991,0,122043,52.6128,-114.492,1630,6000,3,75,175000
6762831543,42552,2,1,1050,6600,1.5,0,0,3,6,1050,0,1964,0,122056,52.7128,-114.514,1330,6600,2,63,123000
6762810148,42553,4,4.25,5010,19412,2,0,1,3,11,4000,1010,2014,0,122057,52.7755,-114.401,3820,17064,3,52,2350000
6762810278,42553,4,3.25,3930,10929,2,0,0,3,10,3930,0,2006,0,122048,52.8559,-114.384,1780,9999,3,55,1880000
6762810334,42553,3,2,2360,4800,2,0,0,3,9,2360,0,1909,2014,122047,52.8617,-114.502,2260,4800,3,71,1760000
6762810431,42553,4,3.25,2980,3600,2,0,0,3,9,2150,830,1999,0,122047,52.8652,-114.474,2980,4800,3,57,1630000
6762811006,42553,5,3,3420,18129,2,0,0,3,9,2540,880,1952,2005,122057,52.7633,-114.407,3750,16316,3,51,1200000
6762811113,42553,5,2.5,3580,8921,2,0,0,3,9,3580,0,2000,0,122010,52.923,-114.392,2710,9308,1,79,1150000
6762811145,42553,3,2.5,2780,33503,1.5,0,1,4,8,2110,670,1969,0,122020,52.8144,-114.271,3150,15542,3,63,1140000
6762811162,42553,4,2.5,3160,8281,2,0,0,4,9,3160,0,1995,0,122010,52.8999,-114.385,3000,8281,2,69,1130000
6762811214,42553,4,3.75,5070,60123,2,0,0,3,11,5070,0,2000,0,122045,52.8867,-114.194,4920,101930,2,53,1100000
6762811394,42553,4,5,4110,43560,2,0,0,4,11,4110,0,1978,0,122049,52.8653,-114.37,3650,43995,1,50,1040000
6762811420,42553,4,3.5,4370,10860,2,0,0,3,11,4370,0,2008,0,122015,52.7366,-114.338,3560,8070,3,77,1030000
6762811441,42553,3,3.25,3620,4000,2,0,0,3,10,2730,890,2005,0,122032,52.8693,-114.593,1910,5000,2,80,1020000
6762811460,42553,4,2.5,2980,16263,2,0,0,3,9,2980,0,1989,0,122027,52.7757,-114.343,2730,10018,2,50,1010000
6762811626,42553,6,2.75,2520,54160,2,1,4,3,7,2520,0,1954,0,122052,52.7269,-114.566,2790,26809,2,72,975000
6762811816,42553,4,2,2490,9525,2,0,0,5,9,2490,0,1968,0,122057,52.7939,-114.407,2770,9525,1,73,940000
6762812466,42553,3,2.5,3230,5000,2,0,2,5,8,2430,800,1945,0,122007,52.9311,-114.579,1820,5000,2,50,850000
6762812467,42553,3,2,2470,8800,2,0,0,3,9,2470,0,1961,2004,122057,52.8053,-114.412,2340,10980,3,53,850000
6762812621,42553,4,4.25,4930,25714,2,0,0,3,12,4930,0,2005,0,122023,52.5369,-114.338,3620,23035,1,71,835000
6762812821,42553,4,2.5,3150,4203,2,0,0,3,9,3150,0,2002,0,122010,52.918,-114.354,3150,5169,3,58,815000
6762812865,42553,3,1.5,1520,9041,1,0,0,4,7,1520,0,1954,0,122048,52.8458,-114.403,3260,10020,1,76,810000
6762814157,42553,3,4,2080,2250,3,0,4,3,8,2080,0,1997,0,122028,52.8898,-114.545,2080,2250,2,72,715000
6762815245,42553,3,1.5,1380,4500,1,0,0,5,7,1380,0,1960,0,122057,52.8166,-114.44,1590,9000,2,54,650000
6762815475,42553,3,2.25,1980,10115,1,0,0,3,8,1980,0,1959,0,122049,52.8684,-114.364,2800,10143,3,79,640000
6762815627,42553,4,2.5,2360,10000,1,0,3,3,8,1980,380,1977,0,122064,52.803,-114.564,2480,5000,3,56,633000
6762816089,42553,3,2,2300,13418,1,0,0,3,8,1430,870,1955,0,122048,52.8375,-114.39,2140,9380,1,64,610000
6762816135,42553,3,1.75,1630,1526,3,0,0,3,8,1630,0,2014,0,122028,52.8836,-114.544,1570,1274,1,66,609000
6762816191,42553,4,2.5,2800,10786,1,0,0,3,8,1420,1380,1970,0,122029,52.8259,-114.306,2140,10788,3,59,605000
6762816192,42553,3,2.5,2610,6405,2,0,0,3,8,2610,0,2001,0,122008,52.7673,-114.064,2580,6285,1,74,605000
6762816300,42553,5,2.25,3000,13899,2,0,0,4,8,3000,0,1975,0,122005,52.8673,-114.295,2270,10763,2,61,600000
6762816636,42553,5,3,2190,4900,2,0,0,5,7,1490,700,1940,0,122007,52.9192,-114.576,1370,4606,1,69,588000
6762816935,42553,3,1.75,1530,6743,1,0,0,3,7,1410,120,1955,0,122009,52.8045,-114.586,2040,6000,3,51,575000
6762817194,42553,4,2.5,2230,8624,1,0,0,4,8,1430,800,1969,0,122005,52.8923,-114.342,1970,8402,1,61,565000
6762817499,42553,3,2.5,2950,10254,2,0,0,3,9,2950,0,2006,0,122015,52.7188,-114.33,2800,9323,3,61,554950
6762817502,42553,4,2.5,2020,4350,2,0,0,5,9,1730,290,1943,0,122032,52.8803,-114.6,1620,5800,3,56,554729
6762818329,42553,3,1,1240,5000,1.5,0,0,5,7,1240,0,1909,0,122026,52.9055,-114.557,1240,4900,3,60,529950
6762818646,42553,4,3,2590,6160,2,0,0,3,8,2590,0,2014,0,122015,52.7084,-114.312,2670,5600,3,66,519995
6762818732,42553,5,3.25,2740,9629,1,0,0,5,7,1390,1350,1977,0,122017,52.9945,-114.387,2150,10500,1,51,515000
6762818932,42553,2,1.5,1930,3521,2,0,0,3,8,1930,0,1989,0,122030,52.8392,-114.336,1840,3576,3,60,509000
6762819461,42553,3,2.5,3316,11447,2,0,0,3,9,3316,0,1986,0,122018,52.5336,-114.53,3000,11447,1,63,490600
6762820053,42553,3,1.75,1530,8000,2,0,0,3,7,1530,0,1978,0,122005,52.9271,-114.32,1530,7500,1,67,474000
6762821043,42553,3,2.5,2250,5692,2,0,0,3,8,2250,0,2000,0,122052,52.7433,-114.569,1320,5390,2,80,445838
6762821315,42553,3,2.5,1930,1348,2,0,0,3,8,1300,630,2005,0,122032,52.8813,-114.574,1630,6000,2,63,439990
6762821651,42553,3,1.5,1810,5080,1,0,0,3,7,1030,780,1958,0,122006,52.9119,-114.477,1780,7620,2,53,430000
6762821857,42553,3,1.5,1400,1022,3,0,0,3,8,1400,0,2007,0,122006,52.9289,-114.507,1270,1205,1,50,425000
6762822467,42553,4,2.5,1700,9000,1,0,0,5,7,1700,0,1972,0,122033,52.9606,-114.423,1370,7592,3,51,410000
6762822615,42553,2,2.75,1350,1252,2,0,0,3,8,1120,230,2006,0,122016,52.752,-114.58,1410,1265,3,62,405500
6762822822,42553,4,2.25,2230,7200,1,0,0,4,7,1300,930,1963,0,122038,52.9948,-114.52,2010,7752,3,55,400000
6762822974,42553,2,1.75,1410,1005,1.5,0,0,3,9,900,510,2011,0,122012,52.7746,-114.208,1440,1188,3,69,399900
6762823112,42553,5,1.75,1840,10453,1,0,2,3,8,1360,480,1948,0,122031,52.6808,-114.558,2250,11250,1,66,395000
6762823113,42553,4,2.75,2640,35070,1.5,0,0,3,8,2640,0,1963,0,122046,52.6542,-114.371,2520,34986,2,66,395000
6762823258,42553,4,2,1900,76877,1,0,0,3,8,1900,0,2004,0,122035,52.5791,-114.303,1740,34848,2,63,390000
6762824063,42553,2,1,860,5040,1,0,0,3,7,860,0,1956,0,122007,52.9277,-114.555,1570,5040,3,54,370000
6762824595,42553,2,1,870,4600,1,0,0,4,7,870,0,1942,0,122064,52.7574,-114.569,930,4600,1,60,357000
6762825152,42553,4,2.5,2040,5523,2,0,0,3,7,2040,0,1999,0,122060,52.662,-114.518,1720,6646,2,65,345000
6762825277,42553,4,2.5,2300,6448,2,0,0,3,8,2300,0,2001,0,122065,52.6113,-114.394,1860,5872,2,62,342000
6762825300,42553,3,1,1390,4814,1.5,0,0,3,6,1390,0,1908,0,122006,52.9181,-114.51,1730,3990,1,76,341000
6762825321,42553,8,2.75,2790,6695,1,0,0,3,7,1470,1320,1977,0,122038,52.9865,-114.521,1760,7624,3,74,340000
6762826620,42553,3,1.75,1830,7969,1,0,0,3,7,930,900,1950,2008,122042,52.6967,-114.404,1790,7425,2,66,312500
6762826981,42553,4,1.75,2600,11325,1,0,0,4,7,1610,990,1969,0,122067,52.6254,-114.396,1720,11088,2,75,304900
6762827339,42553,2,1,1190,6200,1,0,0,3,7,1190,0,1948,0,122038,52.9934,-114.53,1470,7800,2,78,295950
6762827536,42553,3,1,1440,11250,1,0,0,3,7,1440,0,1967,0,122042,52.6927,-114.403,2200,11250,1,74,290000
6762827672,42553,3,2.5,1520,3593,2,0,0,3,7,1520,0,2004,0,122024,52.6142,-114.232,1610,3612,3,67,288000
6762827770,42553,5,2.5,2270,6300,2,0,0,3,8,2270,0,1995,0,122023,52.5566,-114.359,2240,7005,3,71,285000
6762827906,42553,4,2.5,1890,6962,2,0,0,3,8,1890,0,1997,0,122023,52.5628,-114.377,2170,6803,3,61,280500
6762828571,42553,3,1,1740,10875,1,0,0,4,7,1020,720,1962,0,122070,52.6982,-114.473,1470,8532,2,55,267000
6762828601,42553,3,2,1180,7793,1,0,0,4,7,1180,0,1992,0,122067,52.6353,-114.371,1720,7793,2,79,265900
6762828620,42553,3,1,1020,8610,1,0,0,5,7,1020,0,1959,0,122053,52.7274,-114.359,1070,5940,1,55,265000
6762828710,42553,4,2.25,2060,11385,1,0,0,4,7,1200,860,1962,0,122018,52.544,-114.553,2110,11385,1,61,264500
6762829018,42553,2,1.5,920,1598,2,0,0,3,7,920,0,1995,0,122038,52.9381,-114.532,1110,1598,2,69,255000
6762829214,42553,3,1.75,1770,8868,1,0,0,4,7,1770,0,1959,0,122072,52.5488,-114.402,1630,9706,3,64,250000
6762829629,42553,3,1.75,1570,8750,1,0,0,3,7,1570,0,1960,0,122060,52.6725,-114.523,1890,8825,1,64,240000
6762830272,42553,4,1,1200,6000,1.5,0,0,3,6,1200,0,1923,0,122034,52.7607,-114.542,950,4000,1,77,220000
6762830881,42553,4,1.75,2080,7200,1,0,0,4,7,1050,1030,1966,0,122039,52.5685,-114.472,1500,7350,1,77,198000
6762831590,42553,2,0.75,660,5240,1,0,0,4,4,660,0,1912,0,122066,52.6181,-114.424,850,5080,2,59,100000
6762815763,42554,3,1.5,1300,7200,1,0,0,5,7,1300,0,1960,0,122010,52.9121,-114.386,2280,7200,2,54,625000
6762816301,42554,3,2.5,2320,7609,2,0,0,3,8,2320,0,2003,0,122012,52.7691,-114.259,2590,4000,1,62,600000
6762810349,42555,4,2.25,2920,5000,2,0,0,4,9,2260,660,1937,0,122047,52.868,-114.48,4510,9248,2,63,1740000
6762811007,42555,4,2.5,2700,4275,2,0,0,3,9,2700,0,2004,0,122006,52.9025,-114.517,1810,4500,3,77,1200000
6762812716,42555,4,2.25,2110,12653,2,0,0,4,8,2110,0,1972,0,122057,52.766,-114.415,2350,10980,2,71,825000
6762814892,42555,4,3,3130,5700,1.5,0,0,3,7,1750,1380,1953,0,122006,52.9111,-114.473,2080,5700,1,63,671000
6762819270,42555,3,2.5,1540,1326,3,0,0,3,8,1390,150,1995,0,122003,52.8757,-114.564,1680,1592,2,68,499000
6762820523,42555,3,1.75,1470,4950,1,0,0,3,7,1030,440,1984,0,122038,52.9625,-114.527,1100,5250,2,67,459500
6762810846,42556,4,2.5,3160,4620,1.5,0,4,3,9,2020,1140,1917,2005,122009,52.8175,-114.572,2790,5308,3,70,1280000
6762815764,42556,2,1.75,1990,4000,1,0,0,5,7,1090,900,1952,0,122028,52.9189,-114.532,1270,5700,2,66,625000
